,evaluations,expectation value (real w/ mitigation),expectation value (imag w/ mitigation),expectation value (real),expectation value (imag),expectation value (sim/real),expectation value (sim/imag),expectation value (theory/real),expectation value (theory/imag)
163,3.9584067435231396,0.028796818881477657,-0.2764879425346331,0.05206298828125,-0.23846435546875,-0.06786032878807194,-0.34019370460048426,-0.08476045457423388,-0.4087526477558138
164,4.0212385965949355,0.03726269881990756,-0.23845561826577732,0.06011962890625,-0.2022705078125,-0.10634637441060278,-0.2744360902255639,-0.12973968115071,-0.3343152912447842
165,4.084070449666731,-0.07875833760903024,-0.19073884043099018,-0.05029296875,-0.1568603515625,-0.13310819421434955,-0.20313495603415327,-0.1570132178471812,-0.25941810382771485
166,4.1469023027385274,-0.2523730118009235,-0.12993842996408422,-0.21551513671875,-0.0989990234375,-0.14706257168344594,-0.16101694915254247,-0.16772964293495007,-0.18811390032495579
167,4.209734155810323,-0.06843252950230891,-0.06073627501282701,-0.04046630859375,-0.03314208984375,-0.15043965846820445,-0.08805913087804255,-0.16396320070201842,-0.12391600787144572
168,4.272566008882119,-0.044061056952283274,-0.04733196511031294,-0.01727294921875,-0.0203857421875,-0.11998215878679758,-0.06499299095195618,-0.14854013781482367,-0.06959276047571465
169,4.335397861953915,-0.01673935351462285,-0.1310287326834274,0.00872802734375,-0.10003662109375,-0.10379762966738885,-0.024085637823371933,-0.12482028050811858,-0.02701351140489722
170,4.39822971502571,-0.0685608004104669,-0.023217034376603326,-0.04058837890625,0.0025634765625,-0.08372626481457882,0.0012106537530266475,-0.09644822097221062,0.0029444757297767063
171,4.461061568097507,-0.0028860954335556675,-0.1029374037968189,0.02191162109375,-0.07330322265625,-0.07888364980247219,0.02166433031731869,-0.06709034141665478,0.02042279081646412
172,4.523893421169302,0.02834787070292459,0.04726782965623392,0.0516357421875,0.06964111328125,-0.027590161845291186,0.01236141200458763,-0.04017473532706692,0.02654106156477882
173,4.586725274241099,-0.017765520779887127,-0.07997691123653154,0.00775146484375,-0.05145263671875,-0.014336689180578573,0.023129858544666825,-0.01865083610768665,0.023291626288318698
174,4.649557127312894,0.023473576192919333,-0.028155464340687483,0.0469970703125,-0.00213623046875,-0.013635784376194731,0.016694278068051467,-0.004784250343730218,0.013376864850546618
175,4.71238898038469,0.030336069779373913,0.02263981528989222,0.05352783203125,0.04620361328125,0.0010194978972855044,-0.007200203899579486,6.938893903907228e-18,4.0821559971578395e-17
176,4.775220833456486,-0.034055926115956967,-0.02905336069779379,-0.00775146484375,-0.00299072265625,-0.0021027144131515194,-0.0027399005989550153,-0.004784250343730381,-0.013376864850546722
177,4.838052686528282,-0.05137249871729086,-0.028476141611082625,-0.02423095703125,-0.00244140625,-0.020835988275774108,-0.02695297565948774,-0.018650836107686725,-0.023291626288318754
178,4.900884539600078,-0.07247306310928678,-0.023281169830682336,-0.0443115234375,0.00250244140625,-0.04237288135593228,-0.018478399388301155,-0.04017473532706713,-0.026541061564778833
179,4.9637163926718735,-0.01699589533093892,-0.03848127244740894,0.00848388671875,-0.011962890625,-0.05333248375175228,-0.024404230916273705,-0.06709034141665501,-0.02042279081646404
180,5.026548245743669,-0.12301180092355055,0.006221139045664456,-0.0924072265625,0.03057861328125,-0.08092264559704346,0.0010832165158659595,-0.09644822097221047,-0.002944475729776859
181,5.089380098815465,-0.04239353514622888,0.04239353514622888,-0.01568603515625,0.06500244140625,-0.11150758251561103,0.019243022811265505,-0.12482028050811879,0.0270135114048975
182,5.152211951887261,-0.1171113391482812,-0.009043099025141162,-0.0867919921875,0.01605224609375,-0.12807442334650193,0.06499299095195624,-0.14854013781482386,0.06959276047571505
183,5.215043804959057,-0.04367624422780913,0.012506413545407874,-0.01690673828125,0.03656005859375,-0.13737734165923282,0.09653370714922897,-0.16396320070201845,0.1239160078714462
184,5.277875658030853,-0.061826577732170346,0.13288866085171872,-0.0341796875,0.151123046875,-0.1533707149229005,0.16095323053396213,-0.16772964293495007,0.18811390032495634
185,5.340707511102649,-0.08376090302719345,0.16065931246793222,-0.0550537109375,0.17755126953125,-0.15158659360265075,0.21517777494583926,-0.157013217847181,0.25941810382771535
186,5.403539364174445,-0.19875577219086707,0.22575679835813228,-0.16448974609375,0.239501953125,-0.12081050082834215,0.279915891423474,-0.12973968115070963,0.3343152912447848
187,5.46637121724624,-0.16239096972806563,0.3457542329399691,-0.1298828125,0.35369873046875,-0.07977571046259727,0.3399388301261628,-0.08476045457423381,0.4087526477558139
188,5.529203070318037,-0.09427911749615193,0.47485890200102593,-0.0650634765625,0.4765625,-0.021473174461577604,0.3953740282910666,-0.021969935044919838,0.4783822219582056
189,5.592034923389832,-0.011287839917906656,0.479348383786557,0.013916015625,0.4808349609375,0.03784885943672746,0.4518287243532561,0.05764163343501494,0.5388289316251611
190,5.6548667764616285,0.017637249871729092,0.6086454592098509,0.04144287109375,0.6038818359375,0.12093793806550274,0.4887855231298586,0.1520037765277672,0.5859654662124222
191,5.717698629533424,0.043034889687019,0.5167393535146226,0.06561279296875,0.51641845703125,0.2054288263030458,0.5189881483369443,0.25804964863012314,0.6161768129781724
192,5.7805304826052195,0.3775654181631604,0.5261031298101588,0.38397216796875,0.52532958984375,0.30979992353765773,0.5188607110997834,0.37186359427697807,0.626597703685901
193,5.843362335677016,0.3231785531041557,0.49801180092355035,0.33221435546875,0.49859619140625,0.3809099018733274,0.5207722696571939,0.4888838519338667,0.6153078997694307
194,5.906194188748811,0.45106464853771144,0.6266675218060542,0.45391845703125,0.62103271484375,0.505288645342169,0.47910029310564556,0.6041483469132931,0.5814728049761592
195,5.969026041820608,0.49352231913801925,0.5105182144689582,0.49432373046875,0.510498046875,0.5883777239709445,0.44755957690837267,0.7125687734027379,0.5254202555453078
196,6.031857894892403,0.7504489481785529,0.3564648537711645,0.73883056640625,0.3638916015625,0.6723588632598447,0.37708678475850654,0.8092163386272091,0.44864827890687714
197,6.094689747964199,0.6360312981015902,0.4386223704463825,0.62994384765625,0.44207763671875,0.7396457244806934,0.28692493946731246,0.8896017505611843,0.35376288617338153
198,6.157521601035995,0.7589148281169827,0.35595177013853246,0.74688720703125,0.3634033203125,0.794316299222633,0.2086147572320632,0.9499323250209447,0.24434930376818878
199,6.220353454107791,0.7241534120061567,0.4645330938943045,0.71380615234375,0.46673583984375,0.7999235376577037,0.09315662036447052,0.9873304509707477,0.12478418357437243
200,6.283185307179587,0.9743458183683935,0.07593637762955366,0.951904296875,0.096923828125,0.9541863132407293,-0.008984325219829174,0.9999999999999999,-1.286498119741309e-15
